filename,women-related target,harm_type,harm_category,rationale
img02968.jpg,women in bikinis,Implicit-Harm,Appearance-Attack,"The meme suggests that combining two women's appearances results in an average that is undesirable, implying that individual beauty is superior."
img02969.jpg,women in a kitchen,Implicit-Harm,Misogyny,"The meme suggests that women naturally belong in the kitchen, implying that their presence there is normal and expected."
img02970.jpg,woman's legs,Implicit-Harm,Misogyny,"The meme compares women's legs to cows' legs, implying women have fewer legs than cows, which is a derogatory stereotype."
img02971.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by equating her vagina with a fast-food sandwich, reducing her to a sexualized commodity."
img02972.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that arguing with a woman is as tedious as reading a software license agreement, implying that women are difficult to deal with and often make unreasonable demands."
img02973.jpg,woman wearing pizza bikini,Implicit-Harm,Appearance-Attack,"The meme objectifies the woman by using her body as a prop for a humorous statement, focusing on her appearance rather than her character."
img02974.jpg,woman,Implicit-Harm,Misogyny,"The meme portrays marriage as a violent situation, implying that women are often subjected to domestic violence."
img02975.jpg,feminists,Non-Harmful,NULL,"The meme uses a cartoon character to mock feminists, but it does not target them for abuse."
img02976.jpg,woman,Non-Harmful,NULL,The meme references a robot but does not target women for abuse.
img02977.jpg,woman,Implicit-Harm,Appearance-Attack,The meme uses a stereotype about body size to mock the woman's appearance.
img02978.jpg,woman in a bikini,Non-Harmful,NULL,"The meme uses a humorous comparison between gravity and a law, which is a playful observation rather than an attack on women."
img02979.jpg,woman packing,Non-Harmful,NULL,"The meme depicts a woman packing her belongings, which is a neutral activity and does not target or harm women."
img02980.jpg,women's makeup choices,Implicit-Harm,Misogyny,"The meme suggests that using Nutella as makeup is a humorous or absurd choice, implying a lack of sophistication or taste in women's beauty standards."
img02981.jpg,woman cooking,Non-Harmful,NULL,"The meme uses a historical image to make a humorous comparison, not to harm or demean the woman depicted."
img02982.jpg,woman's appearance,Explicit-Harm,Appearance-Attack,The labels 'MILF' and 'CHOCOMILF' are derogatory terms that objectify women based on their perceived age and attractiveness.
img02983.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a visual of a person dancing to express frustration, but there is no direct harm towards a woman."
img02984.jpg,woman,Non-Harmful,NULL,The meme uses a humorous comparison but does not explicitly harm or demean the woman.
img02985.jpg,woman,Non-Harmful,NULL,The meme uses humor to address a serious issue but does not directly harm or demean women.
img02986.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that raping someone properly means killing them afterwards, promoting sexual violence."
img02987.jpg,woman's appearance,Non-Harmful,NULL,"The meme compares the expectation of yoga pants to reality, which is a humorous observation rather than an attack."
img02988.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme describes a violent sexual act against a woman, objectifying her body part and suggesting sexual aggression."
img02989.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her cleavage and implying that people are attracted to her solely for her physical appearance.
img02990.jpg,woman in bikini,Non-Harmful,NULL,The meme uses a suggestive image but does not explicitly harm or demean the woman.
img02991.jpg,Hillary Clinton,Explicit-Harm,Sexual-Harassment,"The meme objectifies Hillary Clinton by depicting her vagina as a monstrous, predatory creature, suggesting a sexualized and violent attack."
img02992.jpg,married women,Implicit-Harm,Misogyny,"The meme suggests married women are perceived differently by single people, implying a negative stereotype about their appearance or behavior."
img02993.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by equating her potential aggression with the stereotypical desire for a sandwich, implying sexual interest rather than a serious threat."
img02994.jpg,feminists,Non-Harmful,NULL,"The meme uses a humorous context to make a point about feminists, but it does not target them for abuse."
img02995.jpg,boys,Non-Harmful,NULL,"The meme uses a robot to represent boys and humorously suggests that boys will hit back if girls think they can hit them without consequences, but it does not target women for abuse."
img02996.jpg,woman,Non-Harmful,NULL,"The meme uses a statue to humorously depict a reaction, but there is no direct harm to the woman."
img02997.jpg,feminist,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous observation about a man's actions.
img02998.jpg,woman in a bikini,Implicit-Harm,Appearance-Attack,"The meme uses a woman's body to make a humorous but objectifying point about generators, implying she is the focus of the question rather than the generator's functionality."
img02999.jpg,anime girls pole dancing,Non-Harmful,NULL,"The image showcases anime characters engaging in pole dancing, which is a form of performance art and does not imply any harmful intent towards women."
img03000.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a violent statement against women alongside a PETA logo, suggesting a connection between animal rights and violence towards women."
img03001.jpg,woman,Non-Harmful,NULL,The meme criticizes a man's statement about women's intuition without targeting women themselves.
img03002.jpg,girls,Non-Harmful,NULL,"The meme is a humorous observation about girls' reactions to the creator's meme-making skills, without any harmful intent."
img03003.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests the woman is objectifying the man by focusing on his genitalia, implying sexual harassment."
img03004.jpg,Michelle Obama and Melania Trump,Non-Harmful,NULL,"The meme uses a comparison between two women's appearances and cars to make a humorous observation, not to harm them."
img03005.jpg,woman sitting on the subway,Non-Harmful,NULL,The meme criticizes toxic masculinity but does not directly harm the woman visually or through text.
img03006.jpg,woman working your job,Implicit-Harm,Misogyny,"The meme implies that women are inherently less valuable in the workplace compared to men, perpetuating a gender pay gap stereotype."
img03007.jpg,woman riding horse,Non-Harmful,NULL,"The meme uses a woman as a visual metaphor for a solution, which is a common trope but does not explicitly harm or demean her."
img03008.jpg,bridesmaids,Non-Harmful,NULL,"The meme is a humorous observation about bridesmaids being distracted during a wedding ceremony, not targeting them for abuse."
img03009.jpg,woman's appearance,Explicit-Harm,Appearance-Attack,The meme objectifies the woman's body by focusing on her curves and suggesting that other women lack similar features.
img03010.jpg,woman using tampons,Non-Harmful,NULL,"The meme is a humorous observation about the inconvenience of tampon strings, not targeting women for abuse."
img03011.jpg,woman student,Implicit-Harm,Misogyny,"The meme suggests that sitting in the back of the classroom is a perk for women, implying that their presence is valued less in the front."
img03012.jpg,woman,Non-Harmful,NULL,The meme uses humor to discuss personal issues unrelated to women.
img03013.jpg,woman,Non-Harmful,NULL,"The meme uses a comparison between two women to make a point about love and worthiness, but it does not target a woman for abuse."
img03014.jpg,woman,Explicit-Harm,Violence,"The meme suggests that hitting women is justified, promoting a violent attitude towards women."
img03015.jpg,woman's appearance,Implicit-Harm,Sexual-Harassment,"The meme objectifies the woman's body by associating her with fast food, implying sexual availability."
img03016.jpg,woman,Non-Harmful,NULL,The meme questions a geographical fact without implying any harm towards women.
img03017.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a violent statement against women as a joke, promoting harmful gender stereotypes."
img03018.jpg,woman's appearance,Non-Harmful,NULL,The image compares two versions of a scene from 'Total Recall' but does not target a woman for abuse.
img03019.jpg,woman's nipples,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman's body part by focusing on her nipples and encouraging viewers to look at them.
img03020.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her smell, which is a sexualized attack."
img03021.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme criticizes the woman's choice of clothing, implying she is objectified and judged based on her appearance."
img03022.jpg,woman's appearance,Non-Harmful,NULL,"The meme humorously contrasts a woman's idealized summer body with her current state, but it does not target or demean her appearance."
img03023.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario to critique a man's perception of his girlfriend, but it does not directly harm or demean the woman."
img03024.jpg,woman being raped,Explicit-Harm,Sexual-Harassment,"The meme depicts a man raping a woman after she says she can't repay him, which is a sexual aggression and objectification of her."
img03025.jpg,woman speaking,Non-Harmful,NULL,The meme uses a quote to critique a political stance but does not target a woman for abuse.
img03026.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies a woman by associating her with 'milf' (mature female) and uses a suggestive tone.
img03027.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by suggesting she is a prostitute based on her appearance.
img03028.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses before-and-after images to humorously suggest a change in appearance due to feminism, but it does not explicitly harm or demean the woman."
img03029.jpg,schoolgirl,Explicit-Harm,Sexual-Harassment,"The meme objectifies the schoolgirl by suggesting teachers are fired due to their attraction to her, implying sexual interest in her as a student."
img03030.jpg,woman in leather outfit,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by depicting her as a sex worker, reducing her to a sexual object."
img03031.jpg,feminist vegans,Explicit-Harm,Sexual-Harassment,"The meme objectifies feminist vegans by associating their smell with negative attributes, which is a form of sexual harassment."
img03032.jpg,woman fixing the car,Implicit-Harm,Sexual-Harassment,"The meme suggests the woman should be cooking dinner instead of fixing the car, implying a gender role stereotype where women are expected to be homemakers."
img03033.jpg,woman cooking,Implicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her body while she cooks, suggesting sexual interest."
img03034.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a chain to symbolize women being 'chained' to the bedroom, implying they should stay there rather than participating in activities like circus performances."
img03035.jpg,woman,Non-Harmful,NULL,"The meme humorously depicts a scenario where a man is playing video games instead of fixing a broken dishwasher, but there is no explicit or implicit harm towards the woman."
img03036.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women are inherently dishonest, which is a generalization about their character."
img03037.jpg,woman drinking wine,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by associating her with sexual behavior and implying she will engage in sexual acts after drinking.
img03038.jpg,woman wearing a feminist symbol,Non-Harmful,NULL,"The meme uses a feminist symbol to represent a woman, but the context suggests a critique of a 'safe space' rather than targeting the woman herself."
img03039.jpg,woman's appearance,Implicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her physical attributes and suggesting a sexual proposition.
img03040.jpg,woman wearing a pink dress,Non-Harmful,NULL,The meme uses a woman's appearance as a humorous context but does not target her for abuse.
img03041.jpg,woman's tongue skills,Non-Harmful,NULL,"The meme is a humorous observation about a man's tongue skills, not targeting the woman for abuse."
img03042.jpg,feminist,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a critique of the feminist movement.
img03043.jpg,woman's suit,Non-Harmful,NULL,"The meme is a humorous observation about the difference between what can be said about a suit versus a girlfriend, without targeting women personally."
img03044.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme depicts a woman being wrapped in duct tape, which is a sexualized and degrading act."
img03045.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous comparison involving a blob fish and a woman, but there is no explicit or implicit harm towards women."
img03046.jpg,woman,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous exchange between friends.
img03047.jpg,Feminists,Non-Harmful,NULL,"The meme uses a dog to represent 'Feminists' and contrasts 'equal rights' with 'equal responsibilities,' which is a common feminist critique but not inherently harmful."
img03048.jpg,bride,Non-Harmful,NULL,"The image is a humorous critique of arranged marriages, not targeting women for abuse."
img03049.jpg,housewife,Implicit-Harm,Misogyny,"The meme criticizes the desire for a return to traditional gender roles, implying that women should stay home and be homemakers."
img03050.jpg,sandwich maker,Non-Harmful,NULL,"The meme celebrates a day related to a kitchen appliance, which is not directed at women."
img03051.jpg,woman in a bikini,Non-Harmful,NULL,The meme is a playful challenge rather than a harmful statement about the woman.
img03052.jpg,woman,Explicit-Harm,Misogyny,The meme uses derogatory language and images to stereotype women as always complaining.
img03053.jpg,woman in nurse uniform,Non-Harmful,NULL,"The meme uses a nurse character to humorously depict a scenario involving credit card declines, which is not intended to harm or stereotype women."
img03054.jpg,woman patient,Non-Harmful,NULL,"The meme uses a hospital setting to humorously comment on a mundane household issue, without targeting the woman for abuse."
img03055.jpg,woman driving,Non-Harmful,NULL,The meme celebrates a positive development regarding women's rights without attacking or demeaning them.
img03056.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous scenario involving a woman's appearance to create a comedic situation, but it does not target or demean the woman herself."
img03057.jpg,woman,Non-Harmful,NULL,"The meme uses a scene from a movie to make a point about a petition, but it does not target a woman for abuse."
img03058.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a cat to make a humorous statement about a shaved cat's appearance, which is not directed at a woman or any specific gender."
img03059.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies women by suggesting their purpose is to be looked at, which is a form of sexual harassment."
img03060.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her body and suggesting she is sexually available.
img03061.jpg,women,Explicit-Harm,Misogyny,"The meme dismisses rape as a crime against women, promoting a harmful stereotype about women's subservience."
img03062.jpg,woman,Non-Harmful,NULL,"The meme uses a hyperbolic statement to express offense, but it does not target women for abuse."
img03063.jpg,Elsa from Frozen,Explicit-Harm,Sexual-Harassment,"The meme uses a sexualized reference to a well-known character, implying inappropriate behavior towards her."
img03064.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario involving a large woman to report a beached whale, which is not intended to harm or demean women."
img03065.jpg,woman with taped mouth,Explicit-Harm,Sexual-Harassment,"The image depicts a woman with a mouth sealed shut, which is a visual representation of silencing and controlling her speech, a form of sexual harassment."
img03066.jpg,Wonder Woman,Non-Harmful,NULL,The image celebrates Wonder Woman's introduction without any form of criticism or harm towards her.
img03067.jpg,wife,Non-Harmful,NULL,"The meme is a humorous observation about a wife's cooking skills and diet preferences, not targeting the wife for abuse."
img03068.jpg,female employee,Non-Harmful,NULL,The meme uses a humorous context but does not explicitly harm or demean the female employee.
img03069.jpg,woman,Non-Harmful,NULL,"The meme uses a comparison between a woman's long marriage and Captain America's time in ice, but it does not target women for abuse."
img03070.jpg,drunk white women,Explicit-Harm,Misogyny,"The meme uses a racial slur and objectifies drunk women, promoting harmful stereotypes about their behavior."
img03071.jpg,women golfers,Implicit-Harm,Sexual-Harassment,"The meme objectifies women as sex objects by associating them with golf in a suggestive manner, implying they are only there for their appearance."
img03072.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario but does not target the woman for abuse.
img03073.jpg,woman with pink hair,Non-Harmful,NULL,The meme references a character from 'Teen Titans' but does not explicitly harm or demean the woman.
img03074.jpg,feminists,Non-Harmful,NULL,The meme does not target feminists for abuse; it is a comparison between different groups facing societal oppression.
img03075.jpg,cougar,Explicit-Harm,Sexual-Harassment,"The meme objectifies the cougar by equating her with 'old whores', suggesting sexual availability and objectifying her age and appearance."
img03076.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a positive comment about the woman's smile to highlight her attractiveness, which is not harmful."
img03077.jpg,woman wearing bikini bottom,Non-Harmful,NULL,"The meme uses a photograph to make a statement about economic hardship, not targeting the woman herself."
img03078.jpg,woman in Supergirl costume,Non-Harmful,NULL,"The meme uses humor to highlight a sibling rivalry, not to harm or demean the woman."
img03079.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that women are blamed for pregnancy, implying sexual violence as a reason for pregnancy."
img03080.jpg,woman,Non-Harmful,NULL,"The meme uses a serious expression to convey a motivational message, but there is no explicit or implicit harm towards the woman."
img03081.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses a visual comparison to objectify the woman's body, suggesting that only part of her is acceptable."
img03082.jpg,woman with four legs,Explicit-Harm,Misogyny,"The meme uses a biological impossibility to make a derogatory statement about women, implying they have multiple legs like animals."
img03083.jpg,woman in swimsuit,Non-Harmful,NULL,"The meme is a humorous observation about a sandwich maker doubling as an ironing board, with no intent to harm or demean the woman depicted."
img03084.jpg,women in bikinis,Implicit-Harm,Misogyny,The meme uses stereotypical imagery of women in bikinis to promote a gender-stereotyped idea of women being confined to the kitchen.
img03085.jpg,woman patient,Implicit-Harm,Misogyny,"The meme suggests that pregnancy can be visually detected, implying that women's bodies are inherently linked to their reproductive status."
img03086.jpg,woman driver,Implicit-Harm,Misogyny,"The meme suggests that women are responsible for damaging cars, perpetuating a stereotype about their driving abilities."
img03087.jpg,woman wearing a Confederate bikini,Non-Harmful,NULL,"The meme is a humorous take on a controversial fashion choice, not targeting women for abuse."
img03088.jpg,woman,Implicit-Harm,Misogyny,"The meme uses exaggerated and stereotypical traits to caricature a woman, implying she is a 'perfect' amalgamation of various roles and interests."
img03089.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous question about banks to make a point about financial systems, not targeting women for abuse."
img03090.jpg,girl,Explicit-Harm,Sexual-Harassment,"The meme objectifies the girl by equating her worth to sexual acts, reducing her to a mere object of sexual desire."
img03091.jpg,women in bikinis,Implicit-Harm,Sexual-Harassment,The image objectifies women by associating them solely with beer consumption and attractiveness.
img03092.jpg,girl with daddy issues,Non-Harmful,NULL,The meme uses exaggerated expressions to humorously depict a common stereotype but does not explicitly harm or demean the woman.
img03093.jpg,Sarah Jessica Parker,Non-Harmful,NULL,"The meme uses Sarah Jessica Parker's appearance as a humorous comparison to a horse, but it does not target her for abuse."
img03094.jpg,woman lifting weights,Implicit-Harm,Sexual-Harassment,"The term 'milf' is used to describe a woman, often implying sexual interest or objectification."
img03095.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about someone being single, not targeting the woman for abuse."
img03096.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by associating her with drug use and derogatory language.
img03097.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she is 'hooker' and capable of swimming despite being tied up, implying sexual availability."
img03098.jpg,woman playing Nintendo Wii,Non-Harmful,NULL,"The meme celebrates the Nintendo Wii for being used, without targeting or demeaning the woman."
img03099.jpg,feminist,Implicit-Harm,Misogyny,"The meme portrays a stereotypical fear-based definition of feminism, implying that feminists are afraid of men, which is a form of gender-stereotype."
img03100.jpg,Kaley Cuoco,Non-Harmful,NULL,The meme praises Kaley Cuoco's attractiveness without implying any negative behavior or stereotype.
img03101.jpg,women in formal attire,Non-Harmful,NULL,"The meme uses a comparison between two women in formal attire to make a humorous point about car choices, which is not directed at any specific individual or group."
img03102.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her car collection rather than her personality or interests, suggesting she is valued for her possessions."
img03103.jpg,woman,Explicit-Harm,Violence,"The meme suggests physical violence against a woman, endorsing domestic abuse."
img03104.jpg,woman labeled 'hyper feminism',Non-Harmful,NULL,"The meme uses humor to contrast different interpretations of feminism, not to harm or demean anyone."
img03105.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a stock image of a woman to represent 'Everyone's Wife,' but there is no explicit or implicit harm directed towards her."
img03106.jpg,woman with a bruise,Explicit-Harm,Violence,"The meme portrays a woman with a visible bruise, suggesting she caused her own injury through aggressive behavior."
img03107.jpg,woman's appearance,Explicit-Harm,Appearance-Attack,"The meme uses a fat-shaming joke about a woman's body, equating her weight with her ability to twerk effectively."
img03108.jpg,girlfriend,Implicit-Harm,Misogyny,"The meme suggests that the girlfriend is like other women, implying a lack of individuality and value."
img03109.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a suggestive image but does not explicitly harm or demean the woman.
img03110.jpg,nerdy girl,Implicit-Harm,Misogyny,"The meme suggests that 'nerdy girls' are out of someone's league due to their intelligence, perpetuating the idea that intelligence is a barrier to social interaction."
img03111.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests women should stay in the kitchen, implying they have limited roles and capabilities."
img03112.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a cartoon character to humorously depict a reaction but does not target women for abuse.
img03113.jpg,fat woman,Explicit-Harm,Sexual-Harassment,"The meme uses a rape whistle to objectify the woman's body, suggesting she is easily preyed upon due to her size."
img03114.jpg,feminists,Non-Harmful,NULL,"The meme uses a popular reaction image to mock feminists, but it does not explicitly harm them or promote negative stereotypes."
img03115.jpg,woman,Explicit-Harm,Misogyny,"The meme uses derogatory language to generalize and demean women, attacking their perceived behavior and character."
img03116.jpg,woman,Non-Harmful,NULL,"The meme is a joke about a man's reaction to his fifth wife eating grass from another guy's hand, which is not directed at a woman."
img03117.jpg,woman,Explicit-Harm,Appearance-Attack,"The meme uses a 'Yo Mama' joke to insult the woman's appearance, calling her 'so Ugly' and suggesting she would be disqualified from an ugly contest due to her perceived beauty."
img03118.jpg,white girls,Implicit-Harm,Misogyny,The meme criticizes white girls for their perceived lack of self-awareness regarding the impact of social media on their appearance.
img03119.jpg,Ariel and Ursula,Non-Harmful,NULL,"The meme uses a humorous exchange between characters from 'The Little Mermaid' to make a light-hearted point about voice and appearance, without targeting women for abuse."
img03120.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women's presence in the bathroom is a problem, implying a gender-based stereotype about personal space."
img03121.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she is a virgin and implies sexual interest from the man, which is a form of sexual harassment."
img03122.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women are overly emotional and need to be controlled, perpetuating a stereotype about their behavior."
img03123.jpg,woman wearing a dirndl,Non-Harmful,NULL,The image celebrates Oktoberfest culture without targeting or demeaning the woman.
img03124.jpg,woman at the bar,Non-Harmful,NULL,The meme uses a humorous context but does not explicitly harm or demean the woman.
img03125.jpg,wife,Non-Harmful,NULL,The meme uses a humorous scenario but does not target the wife for abuse or demeaning her.
img03126.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a comparison to a hippo to humorously comment on someone's appearance, but it does not target or demean women."
img03127.jpg,women,Non-Harmful,NULL,The meme uses humor to critique societal issues but does not directly harm or demean women.
img03128.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a photograph to highlight a woman's body shape, but it does not intend to harm or demean her."
img03129.jpg,woman in a school uniform,Explicit-Harm,Misogyny,The meme uses derogatory language ('stupid dumb girl') to demean the woman based on her gender.
img03130.jpg,woman motorist,Non-Harmful,NULL,The meme uses humor to highlight a real issue but does not demean or attack the woman.
img03131.jpg,woman,Non-Harmful,NULL,The image uses a well-known movie scene to highlight various social issues but does not specifically target women for abuse.
img03132.jpg,strong independent liberal women,Non-Harmful,NULL,The meme is a rhetorical question meant to provoke thought rather than harm.
img03133.jpg,feminists,Non-Harmful,NULL,"The meme uses a humorous scenario involving feminists and baking to make a point, but it does not target women for abuse."
img03134.jpg,woman's appearance,Explicit-Harm,Appearance-Attack,The meme objectifies the woman by focusing on her breasts and suggesting that political discussions are irrelevant compared to her physical attributes.
img03135.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests sexual preference based on physical appearance, objectifying the woman."
img03136.jpg,women,Implicit-Harm,Misogyny,"The meme suggests that women are inherently more selfish and prioritize sex over love compared to men, perpetuating a harmful stereotype about women's motivations."
img03137.jpg,woman in a car,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting she is a means to obtain吹风机服务，a sexual service, which is degrading."
img03138.jpg,pregnant fiancée,Explicit-Harm,Sexual-Harassment,"The meme portrays the pregnant fiancée being forced into a degrading situation, objectifying her and suggesting sexual exploitation."
img03139.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that pressing the 'Rape' button is equivalent to being 'Just a Friend', implying sexual coercion."
img03140.jpg,Sarah Jessica Parker,Non-Harmful,NULL,The meme uses Sarah Jessica Parker's name humorously but does not target her for abuse.
img03141.jpg,woman student,Implicit-Harm,Sexual-Harassment,"The meme suggests that a woman's attractiveness can influence academic performance, implying sexual objectification."
img03142.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a sexual object and suggesting inappropriate behavior.
img03143.jpg,woman,Non-Harmful,NULL,"The meme is a humorous response to a tweet about cheating, but it does not target a woman for abuse."
img03144.jpg,woman's pants,Explicit-Harm,Sexual-Harassment,"The meme objectifies women by comparing their bulges to weapons, implying sexual aggression."
img03145.jpg,Lois Griffin,Implicit-Harm,Misogyny,"The meme questions Lois' presence in the kitchen, implying she should be there based on gender roles."
img03146.jpg,woman,Non-Harmful,NULL,"The meme is a humorous exchange between two people, not targeting the woman for abuse."
img03147.jpg,woman,Non-Harmful,NULL,"The meme uses a series of apologies directed at a woman, but the context suggests these are from a man expressing regret over past actions towards a woman."
img03148.jpg,woman taking a selfie,Non-Harmful,NULL,"The meme is a humorous observation about a character's appearance, not targeting the woman for abuse."
img03149.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies a woman by equating her attractiveness to her willingness to be 'slutty' or 'your slut', which is a sexual proposition."
img03150.jpg,feminists,Non-Harmful,NULL,The meme uses humor to highlight a common misunderstanding but does not target feminists for abuse.
img03151.jpg,woman,Non-Harmful,NULL,"The meme is a humorous statement supporting feminism, not targeting women for abuse."
img03152.jpg,woman gamer,Implicit-Harm,Misogyny,"The meme suggests that girls are not competent gamers, implying they should not be playing games."
img03153.jpg,woman,Non-Harmful,NULL,"The meme uses a neutral statement from Mario and a stereotypical statement from Luigi to question the viewer's reaction, which is not inherently harmful."
img03154.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a sexual object through the phrase 'LOVES VAGINA'.
img03155.jpg,woman,Non-Harmful,NULL,"The meme uses a cat to humorously suggest that eating quickly can contribute to weight gain, but it does not target women for abuse."
img03156.jpg,woman passenger,Non-Harmful,NULL,The meme uses a humorous comparison to highlight the new seatbelt design but does not target or demean the woman.
img03157.jpg,woman actor,Implicit-Harm,Misogyny,"The meme suggests that women should aspire to male roles and achievements, implying a gender bias against women in acting."
img03158.jpg,Katy Perry,Implicit-Harm,Sexual-Harassment,"The meme objectifies Katy Perry by suggesting she is 'gravity' due to her large breasts, implying she is reduced to her physical attributes."
img03159.jpg,woman,Non-Harmful,NULL,The meme depicts a sequence of events but does not explicitly harm or demean the woman.
img03160.jpg,independent woman,Non-Harmful,NULL,"The meme praises the woman for being independent and capable of performing a task typically associated with men, without any negative connotations."
img03161.jpg,woman,Non-Harmful,NULL,The meme does not directly harm or attack women but rather discusses feminist principles and men's opinions towards feminism.
img03162.jpg,women at the beach,Non-Harmful,NULL,"The meme uses a humorous comparison between women at the beach and hippos, but it does not target women for abuse."
img03163.jpg,hooker,Explicit-Harm,Sexual-Harassment,"The meme objectifies the 'hooker' by equating her to a Russian submarine and semen, reducing her to a sexual object."
img03164.jpg,gymnast,Implicit-Harm,Appearance-Attack,"The meme uses a suggestive sound effect to imply the gymnast's body is the focus of the sport, objectifying her physique."
img03165.jpg,fat friend,Implicit-Harm,Misogyny,"The meme suggests that a woman's size is a negative attribute, implying she lacks personality despite having a 'great personality'."
img03166.jpg,woman being threatened,Explicit-Harm,Sexual-Harassment,The meme uses a visual of a woman being threatened with a fist to imply sexual harassment.
img03167.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme uses a derogatory term 'slut' to attack the woman's sexual character.
img03168.jpg,girls looking for fame on social media,Non-Harmful,NULL,The meme uses a humorous scenario but does not explicitly harm or demean the target.
img03169.jpg,stripper,Implicit-Harm,Misogyny,"The meme uses a stereotype about strippers being emotionally vulnerable after substance use, implying they are not fully capable individuals."
img03170.jpg,waitress,Explicit-Harm,Violence,The meme suggests that hitting a woman is acceptable as a form of discipline.
img03171.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a before-and-after format to humorously suggest a 'reverse cowgirl' pose, which is a playful and non-harmful comparison."
img03172.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,The meme uses a suggestive gesture and text to imply that showing cleavage is a common or expected behavior among women.
img03173.jpg,women's opinions,Implicit-Harm,Misogyny,"The meme suggests that women's opinions should always be correct, implying that disagreement between women is problematic."
img03174.jpg,woman in lingerie,Implicit-Harm,Sexual-Harassment,The image objectifies the woman by focusing on her body and using suggestive language.
img03175.jpg,woman's driving ability,Implicit-Harm,Misogyny,"The meme suggests that women are inherently bad at driving, which perpetuates a stereotype about their competence."
img03176.jpg,girls,Explicit-Harm,Appearance-Attack,"The meme objectifies girls by focusing on their physical appearance, suggesting that their worth is based solely on their looks."
img03177.jpg,Michelle Obama,Non-Harmful,NULL,"The meme criticizes the choice of organization awarding the title, implying bias rather than targeting Michelle Obama herself."
img03178.jpg,deaf girl,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by suggesting sexual arousal based on her disability, which is a form of sexual harassment."
